법정동코드,통계년월,시도명,시군구명,읍면동명,리명,계,남자,여자
1165010400,2025-08-31,서울특별시,서초구,원지동,,0,0,0
1165010600,2025-08-31,서울특별시,서초구,잠원동,,17,12,5
1165010700,2025-08-31,서울특별시,서초구,반포동,,28,16,12
1165010800,2025-08-31,서울특별시,서초구,서초동,,37,19,18
1165010900,2025-08-31,서울특별시,서초구,내곡동,,11,5,6
1165011000,2025-08-31,서울특별시,서초구,염곡동,,1,0,1
1165011100,2025-08-31,서울특별시,서초구,신원동,,2,1,1
1168010100,2025-08-31,서울특별시,강남구,역삼동,,30,15,15
1168010300,2025-08-31,서울특별시,강남구,개포동,,47,26,21
1168010400,2025-08-31,서울특별시,강남구,청담동,,5,3,2
1168010500,2025-08-31,서울특별시,강남구,삼성동,,20,9,11
1168010600,2025-08-31,서울특별시,강남구,대치동,,15,7,8
1168010700,2025-08-31,서울특별시,강남구,신사동,,5,3,2
1168010800,2025-08-31,서울특별시,강남구,논현동,,13,5,8
1168011000,2025-08-31,서울특별시,강남구,압구정동,,11,6,5
1168011100,2025-08-31,서울특별시,강남구,세곡동,,9,4,5
1168011200,2025-08-31,서울특별시,강남구,자곡동,,13,8,5
1168011300,2025-08-31,서울특별시,강남구,율현동,,2,2,0
1168011400,2025-08-31,서울특별시,강남구,일원동,,39,17,22
1168011500,2025-08-31,서울특별시,강남구,수서동,,22,12,10
1168011800,2025-08-31,서울특별시,강남구,도곡동,,21,8,13
1171010100,2025-08-31,서울특별시,송파구,잠실동,,42,23,19
1171010200,2025-08-31,서울특별시,송파구,신천동,,10,8,2
1171010300,2025-08-31,서울특별시,송파구,풍납동,,15,7,8
1171010400,2025-08-31,서울특별시,송파구,송파동,,17,11,6
1171010500,2025-08-31,서울특별시,송파구,석촌동,,8,2,6
1171010600,2025-08-31,서울특별시,송파구,삼전동,,9,4,5
1171010700,2025-08-31,서울특별시,송파구,가락동,,44,26,18
1171010800,2025-08-31,서울특별시,송파구,문정동,,43,21,22
1171010900,2025-08-31,서울특별시,송파구,장지동,,25,11,14
1171011100,2025-08-31,서울특별시,송파구,방이동,,26,14,12
1171011200,2025-08-31,서울특별시,송파구,오금동,,15,8,7
1171011300,2025-08-31,서울특별시,송파구,거여동,,27,16,11
1171011400,2025-08-31,서울특별시,송파구,마천동,,5,3,2
1174010100,2025-08-31,서울특별시,강동구,명일동,,16,12,4
1174010200,2025-08-31,서울특별시,강동구,고덕동,,19,9,10
1174010300,2025-08-31,서울특별시,강동구,상일동,,23,8,15
1174010500,2025-08-31,서울특별시,강동구,길동,,17,10,7
1174010600,2025-08-31,서울특별시,강동구,둔촌동,,44,16,28
1174010700,2025-08-31,서울특별시,강동구,암사동,,31,13,18
1174010800,2025-08-31,서울특별시,강동구,성내동,,31,13,18
1174010900,2025-08-31,서울특별시,강동구,천호동,,37,19,18
1174011000,2025-08-31,서울특별시,강동구,강일동,,12,7,5
2611010100,2025-08-31,부산광역시,중구,영주동,,3,0,3
2611010200,2025-08-31,부산광역시,중구,대창동1가,,0,0,0
2611010300,2025-08-31,부산광역시,중구,대창동2가,,0,0,0
2611010400,2025-08-31,부산광역시,중구,중앙동1가,,0,0,0
2611010500,2025-08-31,부산광역시,중구,중앙동2가,,0,0,0
2611010600,2025-08-31,부산광역시,중구,중앙동3가,,0,0,0
2611010700,2025-08-31,부산광역시,중구,중앙동4가,,0,0,0
2611010800,2025-08-31,부산광역시,중구,중앙동5가,,0,0,0
2611010900,2025-08-31,부산광역시,중구,중앙동6가,,0,0,0
2611011100,2025-08-31,부산광역시,중구,동광동1가,,0,0,0
2611011200,2025-08-31,부산광역시,중구,동광동2가,,0,0,0
2611011300,2025-08-31,부산광역시,중구,동광동3가,,0,0,0
2611011400,2025-08-31,부산광역시,중구,동광동4가,,0,0,0
2611011500,2025-08-31,부산광역시,중구,동광동5가,,0,0,0
2611011600,2025-08-31,부산광역시,중구,대청동1가,,0,0,0
2611011700,2025-08-31,부산광역시,중구,대청동2가,,0,0,0
2611011800,2025-08-31,부산광역시,중구,대청동3가,,0,0,0
2611011900,2025-08-31,부산광역시,중구,대청동4가,,0,0,0
2611012000,2025-08-31,부산광역시,중구,보수동1가,,0,0,0
2611012100,2025-08-31,부산광역시,중구,보수동2가,,0,0,0
2611012200,2025-08-31,부산광역시,중구,보수동3가,,1,1,0
2611012300,2025-08-31,부산광역시,중구,부평동1가,,0,0,0
2611012400,2025-08-31,부산광역시,중구,부평동2가,,1,0,1
2611012500,2025-08-31,부산광역시,중구,부평동3가,,1,0,1
2611012600,2025-08-31,부산광역시,중구,부평동4가,,0,0,0
2611012700,2025-08-31,부산광역시,중구,신창동1가,,0,0,0
2611012800,2025-08-31,부산광역시,중구,신창동2가,,0,0,0
2611012900,2025-08-31,부산광역시,중구,신창동3가,,0,0,0
2611013000,2025-08-31,부산광역시,중구,신창동4가,,0,0,0
2611013100,2025-08-31,부산광역시,중구,창선동1가,,0,0,0
2611013200,2025-08-31,부산광역시,중구,창선동2가,,0,0,0
2611013300,2025-08-31,부산광역시,중구,광복동1가,,0,0,0
2611013400,2025-08-31,부산광역시,중구,광복동2가,,0,0,0
2611013500,2025-08-31,부산광역시,중구,광복동3가,,0,0,0
2611013600,2025-08-31,부산광역시,중구,남포동1가,,0,0,0
2611013700,2025-08-31,부산광역시,중구,남포동2가,,0,0,0
2611013800,2025-08-31,부산광역시,중구,남포동3가,,0,0,0
2611013900,2025-08-31,부산광역시,중구,남포동4가,,0,0,0
2611014000,2025-08-31,부산광역시,중구,남포동5가,,0,0,0
2611014100,2025-08-31,부산광역시,중구,남포동6가,,0,0,0
2614010100,2025-08-31,부산광역시,서구,동대신동1가,,2,0,2
2614010200,2025-08-31,부산광역시,서구,동대신동2가,,1,0,1
2614010300,2025-08-31,부산광역시,서구,동대신동3가,,1,0,1
2614010400,2025-08-31,부산광역시,서구,서대신동1가,,3,1,2
2614010500,2025-08-31,부산광역시,서구,서대신동2가,,4,2,2
2614010600,2025-08-31,부산광역시,서구,서대신동3가,,3,2,1
2614010700,2025-08-31,부산광역시,서구,부용동1가,,0,0,0
2614010800,2025-08-31,부산광역시,서구,부용동2가,,0,0,0
2614010900,2025-08-31,부산광역시,서구,부민동1가,,0,0,0
2614011000,2025-08-31,부산광역시,서구,부민동2가,,0,0,0
2614011100,2025-08-31,부산광역시,서구,부민동3가,,1,0,1
2614011200,2025-08-31,부산광역시,서구,토성동1가,,1,1,0
2614011300,2025-08-31,부산광역시,서구,토성동2가,,0,0,0
2614011400,2025-08-31,부산광역시,서구,토성동3가,,0,0,0
2614011500,2025-08-31,부산광역시,서구,아미동1가,,0,0,0
2614011600,2025-08-31,부산광역시,서구,아미동2가,,2,1,1
2614011700,2025-08-31,부산광역시,서구,토성동4가,,0,0,0
2614011800,2025-08-31,부산광역시,서구,토성동5가,,0,0,0
2614011900,2025-08-31,부산광역시,서구,초장동,,0,0,0
2614012000,2025-08-31,부산광역시,서구,충무동1가,,0,0,0
2614012100,2025-08-31,부산광역시,서구,충무동2가,,0,0,0
2614012200,2025-08-31,부산광역시,서구,충무동3가,,0,0,0
2614012300,2025-08-31,부산광역시,서구,남부민동,,0,0,0
2614012400,2025-08-31,부산광역시,서구,암남동,,2,0,2
2617010100,2025-08-31,부산광역시,동구,초량동,,8,5,3
2617010200,2025-08-31,부산광역시,동구,수정동,,3,1,2
2617010300,2025-08-31,부산광역시,동구,좌천동,,5,2,3
2617010400,2025-08-31,부산광역시,동구,범일동,,10,5,5
2620010100,2025-08-31,부산광역시,영도구,대교동1가,,1,0,1
2620010200,2025-08-31,부산광역시,영도구,대교동2가,,0,0,0
2620010300,2025-08-31,부산광역시,영도구,대평동1가,,0,0,0
2620010400,2025-08-31,부산광역시,영도구,대평동2가,,0,0,0
2620010500,2025-08-31,부산광역시,영도구,남항동1가,,0,0,0
2620010600,2025-08-31,부산광역시,영도구,남항동2가,,0,0,0
2620010700,2025-08-31,부산광역시,영도구,남항동3가,,0,0,0
2620010800,2025-08-31,부산광역시,영도구,영선동1가,,1,0,1
2620010900,2025-08-31,부산광역시,영도구,영선동2가,,1,0,1
2620011000,2025-08-31,부산광역시,영도구,영선동3가,,0,0,0
2620011100,2025-08-31,부산광역시,영도구,영선동4가,,0,0,0
2620011200,2025-08-31,부산광역시,영도구,신선동1가,,0,0,0
2620011300,2025-08-31,부산광역시,영도구,신선동2가,,0,0,0
2620011400,2025-08-31,부산광역시,영도구,신선동3가,,0,0,0
2620011500,2025-08-31,부산광역시,영도구,봉래동1가,,0,0,0
2620011600,2025-08-31,부산광역시,영도구,봉래동2가,,1,0,1
2620011700,2025-08-31,부산광역시,영도구,봉래동3가,,0,0,0
2620011800,2025-08-31,부산광역시,영도구,봉래동4가,,0,0,0
2620011900,2025-08-31,부산광역시,영도구,봉래동5가,,1,1,0
2620012000,2025-08-31,부산광역시,영도구,청학동,,6,4,2
2620012100,2025-08-31,부산광역시,영도구,동삼동,,12,8,4
2623010100,2025-08-31,부산광역시,부산진구,양정동,,20,12,8
2623010200,2025-08-31,부산광역시,부산진구,전포동,,19,12,7
2623010300,2025-08-31,부산광역시,부산진구,부전동,,9,5,4
2623010400,2025-08-31,부산광역시,부산진구,범천동,,27,16,11
2623010500,2025-08-31,부산광역시,부산진구,범전동,,3,1,2
2623010600,2025-08-31,부산광역시,부산진구,연지동,,11,4,7
2623010700,2025-08-31,부산광역시,부산진구,초읍동,,7,1,6
2623010800,2025-08-31,부산광역시,부산진구,부암동,,31,12,19
2623010900,2025-08-31,부산광역시,부산진구,당감동,,16,6,10
2623011000,2025-08-31,부산광역시,부산진구,가야동,,12,8,4
2623011100,2025-08-31,부산광역시,부산진구,개금동,,16,5,11
2626010100,2025-08-31,부산광역시,동래구,명장동,,4,3,1
2626010200,2025-08-31,부산광역시,동래구,안락동,,16,8,8
2626010300,2025-08-31,부산광역시,동래구,칠산동,,2,1,1
2626010400,2025-08-31,부산광역시,동래구,낙민동,,11,3,8
2626010500,2025-08-31,부산광역시,동래구,복천동,,0,0,0
2626010600,2025-08-31,부산광역시,동래구,수안동,,2,1,1
2626010700,2025-08-31,부산광역시,동래구,명륜동,,8,3,5
2626010800,2025-08-31,부산광역시,동래구,온천동,,44,22,22
2626010900,2025-08-31,부산광역시,동래구,사직동,,17,6,11
2629010600,2025-08-31,부산광역시,남구,대연동,,42,23,19
2629010700,2025-08-31,부산광역시,남구,용호동,,15,5,10
2629010800,2025-08-31,부산광역시,남구,용당동,,1,1,0
2629010900,2025-08-31,부산광역시,남구,문현동,,10,7,3
2629011000,2025-08-31,부산광역시,남구,우암동,,3,1,2
2629011100,2025-08-31,부산광역시,남구,감만동,,1,0,1
2632010100,2025-08-31,부산광역시,북구,금곡동,,10,6,4
2632010200,2025-08-31,부산광역시,북구,화명동,,38,22,16
2632010300,2025-08-31,부산광역시,북구,만덕동,,25,15,10
2632010400,2025-08-31,부산광역시,북구,덕천동,,12,7,5
2632010500,2025-08-31,부산광역시,북구,구포동,,11,6,5
2635010100,2025-08-31,부산광역시,해운대구,반송동,,4,2,2
2635010200,2025-08-31,부산광역시,해운대구,석대동,,0,0,0
2635010300,2025-08-31,부산광역시,해운대구,반여동,,23,12,11
2635010400,2025-08-31,부산광역시,해운대구,재송동,,16,12,4
2635010500,2025-08-31,부산광역시,해운대구,우동,,28,12,16
2635010600,2025-08-31,부산광역시,해운대구,중동,,16,7,9
2635010700,2025-08-31,부산광역시,해운대구,좌동,,32,20,12
2635010800,2025-08-31,부산광역시,해운대구,송정동,,1,1,0
2638010100,2025-08-31,부산광역시,사하구,괴정동,,17,6,11
2638010200,2025-08-31,부산광역시,사하구,당리동,,4,2,2
2638010300,2025-08-31,부산광역시,사하구,하단동,,11,10,1
2638010400,2025-08-31,부산광역시,사하구,신평동,,9,8,1
2638010500,2025-08-31,부산광역시,사하구,장림동,,12,7,5
2638010600,2025-08-31,부산광역시,사하구,다대동,,14,6,8
2638010700,2025-08-31,부산광역시,사하구,구평동,,14,9,5
2638010800,2025-08-31,부산광역시,사하구,감천동,,2,0,2
2641010100,2025-08-31,부산광역시,금정구,두구동,,0,0,0
2641010200,2025-08-31,부산광역시,금정구,노포동,,0,0,0
2641010300,2025-08-31,부산광역시,금정구,청룡동,,0,0,0
2641010400,2025-08-31,부산광역시,금정구,남산동,,3,2,1
2641010500,2025-08-31,부산광역시,금정구,선동,,0,0,0
2641010600,2025-08-31,부산광역시,금정구,오륜동,,0,0,0
2641010700,2025-08-31,부산광역시,금정구,구서동,,16,8,8
2641010800,2025-08-31,부산광역시,금정구,장전동,,10,4,6
2641010900,2025-08-31,부산광역시,금정구,부곡동,,13,5,8
2641011000,2025-08-31,부산광역시,금정구,서동,,2,1,1
2641011100,2025-08-31,부산광역시,금정구,금사동,,0,0,0
2641011200,2025-08-31,부산광역시,금정구,회동동,,0,0,0
2641011300,2025-08-31,부산광역시,금정구,금성동,,0,0,0
2644010100,2025-08-31,부산광역시,강서구,대저1동,,1,0,1
2644010200,2025-08-31,부산광역시,강서구,대저2동,,3,0,3
2644010300,2025-08-31,부산광역시,강서구,강동동,,20,12,8
2644010400,2025-08-31,부산광역시,강서구,명지동,,56,30,26
2644010500,2025-08-31,부산광역시,강서구,죽림동,,0,0,0
2644010600,2025-08-31,부산광역시,강서구,식만동,,0,0,0
2644010700,2025-08-31,부산광역시,강서구,죽동동,,0,0,0
2644010800,2025-08-31,부산광역시,강서구,봉림동,,0,0,0
2644010900,2025-08-31,부산광역시,강서구,송정동,,0,0,0
2644011000,2025-08-31,부산광역시,강서구,화전동,,1,0,1
2644011100,2025-08-31,부산광역시,강서구,녹산동,,0,0,0
2644011200,2025-08-31,부산광역시,강서구,생곡동,,0,0,0
2644011300,2025-08-31,부산광역시,강서구,구랑동,,0,0,0
2644011400,2025-08-31,부산광역시,강서구,지사동,,6,4,2
2644011500,2025-08-31,부산광역시,강서구,미음동,,0,0,0
2644011600,2025-08-31,부산광역시,강서구,범방동,,0,0,0
2644011700,2025-08-31,부산광역시,강서구,신호동,,11,7,4
2644011800,2025-08-31,부산광역시,강서구,동선동,,0,0,0
2644011900,2025-08-31,부산광역시,강서구,성북동,,0,0,0
2644012000,2025-08-31,부산광역시,강서구,눌차동,,0,0,0
2644012100,2025-08-31,부산광역시,강서구,천성동,,0,0,0
2644012200,2025-08-31,부산광역시,강서구,대항동,,0,0,0
2647010100,2025-08-31,부산광역시,연제구,거제동,,25,14,11
2647010200,2025-08-31,부산광역시,연제구,연산동,,66,37,29
2650010100,2025-08-31,부산광역시,수영구,망미동,,8,7,1
2650010200,2025-08-31,부산광역시,수영구,수영동,,4,4,0
2650010300,2025-08-31,부산광역시,수영구,민락동,,11,5,6
2650010400,2025-08-31,부산광역시,수영구,광안동,,14,7,7
2650010500,2025-08-31,부산광역시,수영구,남천동,,11,3,8
2653010100,2025-08-31,부산광역시,사상구,삼락동,,1,0,1
2653010200,2025-08-31,부산광역시,사상구,모라동,,7,4,3
2653010300,2025-08-31,부산광역시,사상구,덕포동,,11,3,8
2653010400,2025-08-31,부산광역시,사상구,괘법동,,13,6,7
2653010500,2025-08-31,부산광역시,사상구,감전동,,0,0,0
2653010600,2025-08-31,부산광역시,사상구,주례동,,13,10,3
2653010700,2025-08-31,부산광역시,사상구,학장동,,4,1,3
2653010800,2025-08-31,부산광역시,사상구,엄궁동,,4,3,1
2671025021,2025-08-31,부산광역시,기장군,기장읍,동부리,3,2,1
2671025022,2025-08-31,부산광역시,기장군,기장읍,교리,4,2,2
2671025023,2025-08-31,부산광역시,기장군,기장읍,신천리,0,0,0
2671025024,2025-08-31,부산광역시,기장군,기장읍,죽성리,0,0,0
2671025025,2025-08-31,부산광역시,기장군,기장읍,서부리,1,0,1
2671025026,2025-08-31,부산광역시,기장군,기장읍,대라리,0,0,0
2671025027,2025-08-31,부산광역시,기장군,기장읍,청강리,3,2,1
2671025028,2025-08-31,부산광역시,기장군,기장읍,대변리,0,0,0
2671025029,2025-08-31,부산광역시,기장군,기장읍,연화리,0,0,0
2671025030,2025-08-31,부산광역시,기장군,기장읍,만화리,0,0,0
2671025031,2025-08-31,부산광역시,기장군,기장읍,석산리,0,0,0
2671025032,2025-08-31,부산광역시,기장군,기장읍,당사리,0,0,0
2671025033,2025-08-31,부산광역시,기장군,기장읍,시랑리,0,0,0
2671025034,2025-08-31,부산광역시,기장군,기장읍,내리,0,0,0
2671025321,2025-08-31,부산광역시,기장군,장안읍,좌천리,1,1,0
2671025324,2025-08-31,부산광역시,기장군,장안읍,좌동리,0,0,0
2671025325,2025-08-31,부산광역시,기장군,장안읍,장안리,0,0,0
2671025326,2025-08-31,부산광역시,기장군,장안읍,덕선리,0,0,0
2671025327,2025-08-31,부산광역시,기장군,장안읍,용소리,0,0,0
2671025328,2025-08-31,부산광역시,기장군,장안읍,기룡리,0,0,0
2671025329,2025-08-31,부산광역시,기장군,장안읍,명례리,0,0,0
